Date,Open,High,Low,Close,Change,Volume,P_Open,P_High,P_Low,P_Close,P_Volume,P_Change,P_4_Price,P_Close-High,P_High-Low,Action
31.03.2022,1933.938,1949.723,1918.988,1936.675,-7.103,1380,1926.888,1949.748,1925.363,1943.778,1380,-0.8,7745.777,-5.97,24.385,1
29.05.2023,1943.605,1949.575,1940.145,1941.338,4.663,1229,1933.938,1949.723,1918.988,1936.675,1380,-7.103,7739.324,-13.048,30.735,0
12.08.2020,1908.975,1949.548,1862.318,1921.738,-19.6,1318,1943.605,1949.575,1940.145,1941.338,1229,4.663,7774.663,-8.237,9.43,1
26.01.2023,1948.195,1949.085,1918.627,1930.655,8.917,1379,1908.975,1949.548,1862.318,1921.738,1318,-19.6,7642.579,-27.81,87.23,1
25.01.2023,1936.905,1948.725,1919.697,1948.175,17.52,1380,1948.195,1949.085,1918.627,1930.655,1379,8.917,7746.562,-18.43,30.458,0
23.03.2022,1919.523,1948.293,1915.453,1945.968,-2.207,1380,1936.905,1948.725,1919.697,1948.175,1380,17.52,7753.502,-0.55,29.028,1
08.04.2022,1932.878,1948.088,1927.548,1947.138,1.17,1260,1919.523,1948.293,1915.453,1945.968,1380,-2.207,7729.237,-2.325,32.84,0
02.03.2022,1942.188,1947.788,1913.738,1928.668,-18.47,1380,1932.878,1948.088,1927.548,1947.138,1260,1.17,7755.652,-0.95,20.54,1
04.09.2020,1927.845,1947.655,1916.198,1933.298,4.63,1260,1942.188,1947.788,1913.738,1928.668,1380,-18.47,7732.382,-19.12,34.05,1
04.08.2023,1935.745,1946.798,1924.898,1942.568,9.27,1260,1927.845,1947.655,1916.198,1933.298,1260,4.63,7724.996,-14.357,31.457,1
06.08.2023,1942.098,1946.605,1941.348,1943.785,1.217,120,1935.745,1946.798,1924.898,1942.568,1260,9.27,7750.009,-4.23,21.9,0
28.05.2023,1942.078,1946.255,1941.098,1943.615,-0.17,120,1942.098,1946.605,1941.348,1943.785,120,1.217,7773.836,-2.82,5.257,0
04.01.2021,1913.025,1945.495,1909.858,1941.668,-1.947,1380,1942.078,1946.255,1941.098,1943.615,120,-0.17,7773.046,-2.64,5.157,0
07.08.2023,1943.785,1945.215,1931.365,1936.605,-5.063,1379,1913.025,1945.495,1909.858,1941.668,1380,-1.947,7710.046,-3.827,35.637,0
18.03.2022,1943.765,1945.203,1917.798,1921.198,-15.407,1260,1943.785,1945.215,1931.365,1936.605,1379,-5.063,7756.97,-8.61,13.85,0
05.04.2022,1931.428,1944.463,1917.838,1920.518,-0.68,1380,1943.765,1945.203,1917.798,1921.198,1260,-15.407,7727.964,-24.005,27.405,1
13.09.2020,1940.548,1943.128,1937.018,1942.735,22.217,120,1931.428,1944.463,1917.838,1920.518,1380,-0.68,7714.247,-23.945,26.625,0
24.01.2023,1931.235,1942.348,1917.065,1936.925,-5.81,1380,1940.548,1943.128,1937.018,1942.735,120,22.217,7763.429,-0.393,6.11,0
23.08.2020,1939.868,1941.338,1929.808,1935.025,-1.9,120,1931.235,1942.348,1917.065,1936.925,1380,-5.81,7727.573,-5.423,25.283,0
07.09.2020,1934.215,1941.268,1924.288,1930.468,-4.557,1140,1939.868,1941.338,1929.808,1935.025,120,-1.9,7746.039,-6.313,11.53,1
03.03.2022,1928.668,1941.203,1921.906,1934.807,4.339,1380,1934.215,1941.268,1924.288,1930.468,1140,-4.557,7730.239,-10.8,16.98,1
21.03.2022,1918.928,1941.168,1917.858,1935.488,0.681,1380,1928.668,1941.203,1921.906,1934.807,1380,4.339,7726.584,-6.396,19.297,0
08.09.2020,1930.468,1940.748,1906.428,1930.108,-5.38,1380,1918.928,1941.168,1917.858,1935.488,1380,0.681,7713.442,-5.68,23.31,1
21.06.2023,1937.215,1939.375,1919.075,1933.755,3.647,1380,1930.468,1940.748,1906.428,1930.108,1380,-5.38,7707.752,-10.64,34.32,0
01.04.2022,1936.675,1939.358,1917.908,1924.778,-8.977,1260,1937.215,1939.375,1919.075,1933.755,1380,3.647,7729.42,-5.62,20.3,1
03.08.2023,1935.975,1938.815,1929.425,1935.745,10.967,1380,1936.675,1939.358,1917.908,1924.778,1260,-8.977,7718.719,-14.58,21.45,0
30.03.2022,1916.298,1938.428,1915.788,1933.958,-1.787,1380,1935.975,1938.815,1929.425,1935.745,1380,10.967,7739.96,-3.07,9.39,0
11.07.2023,1924.765,1938.274,1924.355,1933.235,-0.723,1378,1916.298,1938.428,1915.788,1933.958,1380,-1.787,7704.472,-4.47,22.64,0
22.03.2022,1935.488,1938.268,1910.508,1919.543,-13.692,1380,1924.765,1938.274,1924.355,1933.235,1378,-0.723,7720.629,-5.039,13.919,1
07.04.2022,1923.678,1937.708,1920.378,1932.848,13.305,1379,1935.488,1938.268,1910.508,1919.543,1380,-13.692,7703.807,-18.725,27.76,1
06.09.2020,1929.788,1937.498,1929.788,1934.215,1.367,120,1923.678,1937.708,1920.378,1932.848,1379,13.305,7714.612,-4.86,17.33,0
20.01.2023,1931.565,1937.435,1920.508,1925.298,-8.917,1320,1929.788,1937.498,1929.788,1934.215,120,1.367,7731.289,-3.283,7.71,1
25.08.2020,1929.565,1937.425,1914.105,1929.565,4.267,1380,1931.565,1937.435,1920.508,1925.298,1320,-8.917,7714.806,-12.137,16.927,0
15.03.2023,1902.935,1937.295,1885.565,1921.105,-8.46,1380,1929.565,1937.425,1914.105,1929.565,1380,4.267,7710.66,-7.86,23.32,1
08.08.2023,1936.615,1937.255,1922.655,1925.408,4.303,1376,1902.935,1937.295,1885.565,1921.105,1380,-8.46,7646.9,-16.19,51.73,0
23.06.2023,1914.375,1937.238,1910.065,1920.388,-5.02,1260,1936.615,1937.255,1922.655,1925.408,1376,4.303,7721.933,-11.847,14.6,1
04.04.2022,1924.578,1936.878,1915.328,1931.428,11.04,1380,1914.375,1937.238,1910.065,1920.388,1260,-5.02,7682.066,-16.85,27.173,0
23.01.2023,1927.175,1935.445,1911.248,1931.225,-0.203,1379,1924.578,1936.878,1915.328,1931.428,1380,11.04,7708.212,-5.45,21.55,1
19.01.2023,1906.825,1935.045,1900.855,1931.575,0.35,1380,1927.175,1935.445,1911.248,1931.225,1379,-0.203,7705.093,-4.22,24.197,0
27.01.2023,1930.645,1934.918,1916.525,1927.598,-3.977,1320,1906.825,1935.045,1900.855,1931.575,1380,0.35,7674.3,-3.47,34.19,0
05.07.2023,1926.245,1934.905,1914.244,1916.765,-10.833,1380,1930.645,1934.918,1916.525,1927.598,1320,-3.977,7709.686,-7.32,18.393,1
07.07.2023,1911.545,1934.745,1909.525,1923.838,7.073,1259,1926.245,1934.905,1914.244,1916.765,1380,-10.833,7692.159,-18.14,20.661,0
30.01.2023,1928.885,1934.425,1920.585,1921.985,-1.853,1380,1911.545,1934.745,1909.525,1923.838,1259,7.073,7679.653,-10.907,25.22,1
24.04.2022,1930.523,1934.328,1927.953,1932.508,10.523,120,1928.885,1934.425,1920.585,1921.985,1380,-1.853,7705.88,-12.44,13.84,0
22.06.2023,1933.815,1934.165,1912.224,1914.365,-18.143,1378,1930.523,1934.328,1927.953,1932.508,120,10.523,7725.312,-1.82,6.375,1
16.03.2023,1921.125,1933.385,1907.455,1921.265,6.9,1380,1933.815,1934.165,1912.224,1914.365,1378,-18.143,7694.569,-19.8,21.941,1
06.04.2022,1920.458,1933.348,1915.038,1923.632,2.367,1380,1921.125,1933.385,1907.455,1921.265,1380,6.9,7683.23,-12.12,25.93,0
26.06.2023,1925.275,1933.245,1920.855,1922.295,-1.337,1376,1920.458,1933.348,1915.038,1923.632,1380,2.367,7692.476,-9.716,18.31,1
11.10.2020,1928.788,1933.048,1926.038,1928.998,6.703,120,1925.275,1933.245,1920.855,1922.295,1376,-1.337,7701.67,-10.95,12.39,0
25.04.2022,1932.568,1932.663,1891.373,1899.258,-29.74,1380,1928.788,1933.048,1926.038,1928.998,120,6.703,7716.872,-4.05,7.01,1
09.08.2023,1925.405,1932.255,1913.505,1916.535,17.277,1378,1932.568,1932.663,1891.373,1899.258,1380,-29.74,7655.862,-33.405,41.29,1
12.10.2020,1928.998,1931.788,1918.158,1925.015,8.48,1380,1925.405,1932.255,1913.505,1916.535,1378,17.277,7687.7,-15.72,18.75,0
21.10.2020,1910.588,1931.298,1910.065,1921.258,-3.757,1380,1928.998,1931.788,1918.158,1925.015,1380,8.48,7703.959,-6.773,13.63,1
31.01.2023,1922.015,1930.998,1900.665,1927.198,5.94,1380,1910.588,1931.298,1910.065,1921.258,1380,-3.757,7673.209,-10.04,21.233,0
27.02.2022,1919.206,1930.948,1904.208,1910.038,-17.16,60,1922.015,1930.998,1900.665,1927.198,1380,5.94,7680.876,-3.8,30.333,1
03.07.2023,1918.125,1930.935,1909.965,1921.155,11.117,1363,1919.206,1930.948,1904.208,1910.038,60,-17.16,7664.4,-20.91,26.74,1
04.07.2023,1921.155,1930.615,1919.955,1926.245,5.09,1229,1918.125,1930.935,1909.965,1921.155,1363,11.117,7680.18,-9.78,20.97,0
27.06.2023,1922.348,1930.585,1910.785,1915.385,-10.86,1379,1921.155,1930.615,1919.955,1926.245,1229,5.09,7697.97,-4.37,10.66,1
09.10.2020,1895.238,1930.325,1894.908,1929.618,14.233,1260,1922.348,1930.585,1910.785,1915.385,1379,-10.86,7679.103,-15.2,19.8,0
10.08.2023,1916.565,1929.995,1910.694,1912.315,-17.303,1376,1895.238,1930.325,1894.908,1929.618,1260,14.233,7650.089,-0.707,35.417,1
16.03.2022,1917.829,1929.328,1894.948,1926.898,14.583,1380,1916.565,1929.995,1910.694,1912.315,1376,-17.303,7669.569,-17.68,19.301,0
29.03.2022,1923.938,1929.168,1889.998,1916.268,-10.63,1379,1917.829,1929.328,1894.948,1926.898,1380,14.583,7669.003,-2.43,34.38,1
29.01.2023,1927.108,1929.127,1925.378,1928.875,12.607,60,1923.938,1929.168,1889.998,1916.268,1379,-10.63,7659.372,-12.9,39.17,0
16.01.2023,1916.865,1928.885,1910.665,1917.845,-11.03,1139,1927.108,1929.127,1925.378,1928.875,60,12.607,7710.488,-0.252,3.749,1
09.07.2023,1923.998,1928.075,1923.598,1924.775,6.93,120,1916.865,1928.885,1910.665,1917.845,1139,-11.03,7674.26,-11.04,18.22,1
22.01.2023,1926.128,1927.548,1923.608,1927.165,2.39,60,1923.998,1928.075,1923.598,1924.775,120,6.93,7700.446,-3.3,4.477,0
07.01.2021,1923.955,1927.518,1906.705,1916.425,-10.74,1380,1926.128,1927.548,1923.608,1927.165,60,2.39,7704.449,-0.383,3.94,0
06.07.2023,1916.765,1927.505,1902.505,1911.495,-4.93,1378,1923.955,1927.518,1906.705,1916.425,1380,-10.74,7674.603,-11.093,20.813,1
10.07.2023,1924.825,1926.835,1912.585,1924.735,13.24,1378,1916.765,1927.505,1902.505,1911.495,1378,-4.93,7658.27,-16.01,25,0
20.03.2022,1921.358,1926.168,1918.058,1918.938,-5.797,120,1924.825,1926.835,1912.585,1924.735,1378,13.24,7688.98,-2.1,14.25,0
18.01.2023,1908.558,1925.798,1896.495,1906.795,-12.143,1380,1921.358,1926.168,1918.058,1918.938,120,-5.797,7684.522,-7.23,8.11,1
03.04.2022,1923.788,1925.758,1921.308,1924.578,17.783,120,1908.558,1925.798,1896.495,1906.795,1380,-12.143,7637.646,-19.003,29.303,1
25.06.2023,1924.948,1925.365,1922.534,1925.235,0.657,120,1923.788,1925.758,1921.308,1924.578,120,17.783,7695.432,-1.18,4.45,0
13.10.2020,1924.995,1924.998,1886.308,1893.325,-31.91,1380,1924.948,1925.365,1922.534,1925.235,120,0.657,7698.082,-0.13,2.831,1
24.08.2023,1917.815,1923.225,1911.655,1915.805,22.48,1371,1924.995,1924.998,1886.308,1893.325,1380,-31.91,7629.626,-31.673,38.69,1
30.06.2023,1908.625,1922.628,1900.465,1919.538,3.733,1260,1917.815,1923.225,1911.655,1915.805,1371,22.48,7668.5,-7.42,11.57,0
25.08.2023,1915.775,1922.265,1903.705,1914.778,-4.76,1260,1908.625,1922.628,1900.465,1919.538,1260,3.733,7651.256,-3.09,22.163,0
22.10.2020,1921.238,1922.118,1894.208,1904.918,-9.86,1380,1915.775,1922.265,1903.705,1914.778,1260,-4.76,7656.523,-7.487,18.56,1
15.01.2023,1920.337,1922.047,1916.795,1916.845,11.927,60,1921.238,1922.118,1894.208,1904.918,1380,-9.86,7642.482,-17.2,27.91,1
13.01.2023,1897.965,1921.798,1892.205,1919.398,2.553,1320,1920.337,1922.047,1916.795,1916.845,60,11.927,7676.024,-5.202,5.252,0
25.02.2022,1906.398,1921.478,1882.828,1888.528,-30.87,1320,1897.965,1921.798,1892.205,1919.398,1320,2.553,7631.366,-2.4,29.593,0
06.10.2020,1912.725,1921.018,1874.558,1879.945,-8.583,1380,1906.398,1921.478,1882.828,1888.528,1320,-30.87,7599.232,-32.95,38.65,1
11.08.2023,1912.285,1920.815,1911.815,1913.378,33.433,1260,1912.725,1921.018,1874.558,1879.945,1380,-8.583,7588.246,-41.073,46.46,1
23.08.2023,1898.475,1920.275,1898.385,1917.805,4.427,1377,1912.285,1920.815,1911.815,1913.378,1260,33.433,7658.293,-7.437,9,0
22.09.2020,1916.995,1919.888,1894.458,1904.138,-13.667,1380,1898.475,1920.275,1898.385,1917.805,1377,4.427,7634.94,-2.47,21.89,0
29.04.2022,1895.418,1919.838,1894.373,1895.748,-8.39,1260,1916.995,1919.888,1894.458,1904.138,1380,-13.667,7635.479,-15.75,25.43,1
02.07.2023,1918.898,1919.565,1917.12,1918.105,22.357,120,1895.418,1919.838,1894.373,1895.748,1260,-8.39,7605.377,-24.09,25.465,0
28.02.2022,1910.038,1919.288,1890.768,1906.178,-11.927,1380,1918.898,1919.565,1917.12,1918.105,120,22.357,7673.688,-1.46,2.445,1
17.01.2023,1917.855,1918.925,1903.675,1908.558,2.38,1379,1910.038,1919.288,1890.768,1906.178,1380,-11.927,7626.272,-13.11,28.52,1
05.10.2020,1902.885,1918.575,1886.898,1912.745,4.187,1379,1917.855,1918.925,1903.675,1908.558,1379,2.38,7649.013,-10.367,15.25,0
03.02.2023,1915.035,1918.485,1861.255,1864.548,-48.197,1320,1902.885,1918.575,1886.898,1912.745,1379,4.187,7621.103,-5.83,31.677,1
19.10.2020,1900.698,1918.338,1896.878,1902.925,38.377,1380,1915.035,1918.485,1861.255,1864.548,1320,-48.197,7559.323,-53.937,57.23,1
28.06.2023,1915.395,1917.155,1902.695,1909.498,6.573,1380,1900.698,1918.338,1896.878,1902.925,1380,38.377,7618.839,-15.413,21.46,0
02.10.2020,1903.065,1916.975,1889.638,1898.868,-10.63,1260,1915.395,1917.155,1902.695,1909.498,1380,6.573,7644.743,-7.657,14.46,0
08.01.2021,1916.395,1916.548,1828.038,1848.508,-50.36,1320,1903.065,1916.975,1889.638,1898.868,1260,-10.63,7608.546,-18.107,27.337,1
01.06.2021,1907.978,1916.485,1892.265,1898.795,50.287,1380,1916.395,1916.548,1828.038,1848.508,1320,-50.36,7509.489,-68.04,88.51,1
04.11.2020,1914.288,1916.228,1880.635,1904.715,5.92,1380,1907.978,1916.485,1892.265,1898.795,1380,50.287,7615.523,-17.69,24.22,1
14.08.2023,1913.575,1916.135,1902.595,1907.505,2.79,1378,1914.288,1916.228,1880.635,1904.715,1380,5.92,7615.866,-11.513,35.593,1
03.11.2020,1894.728,1916.068,1886.835,1914.355,6.85,1380,1913.575,1916.135,1902.595,1907.505,1378,2.79,7639.81,-8.63,13.54,0
13.08.2023,1912.255,1915.105,1911.915,1913.565,-0.79,120,1894.728,1916.068,1886.835,1914.355,1380,6.85,7611.986,-1.713,29.233,0
26.07.2020,1901.988,1914.948,1899.638,1913.535,-0.03,120,1912.255,1915.105,1911.915,1913.565,120,-0.79,7652.84,-1.54,3.19,0
03.01.2021,1904.998,1914.858,1903.288,1913.035,-0.5,60,1901.988,1914.948,1899.638,1913.535,120,-0.03,7630.109,-1.413,15.31,0
13.03.2023,1877.695,1914.475,1871.328,1912.005,-1.03,1380,1904.998,1914.858,1903.288,1913.035,60,-0.5,7636.179,-1.823,11.57,0
23.10.2020,1904.918,1914.108,1894.198,1901.258,-10.747,1260,1877.695,1914.475,1871.328,1912.005,1380,-1.03,7575.503,-2.47,43.147,1
21.02.2022,1904.758,1914.023,1887.453,1909.448,8.19,1229,1904.918,1914.108,1894.198,1901.258,1260,-10.747,7614.482,-12.85,19.91,1
20.10.2020,1902.925,1913.985,1894.618,1910.678,1.23,1380,1904.758,1914.023,1887.453,1909.448,1229,8.19,7615.682,-4.575,26.57,0
14.03.2023,1912.005,1913.984,1895.228,1902.958,-7.72,1380,1902.925,1913.985,1894.618,1910.678,1380,1.23,7622.206,-3.307,19.367,0
16.10.2020,1906.298,1913.808,1897.658,1898.968,-3.99,1260,1912.005,1913.984,1895.228,1902.958,1380,-7.72,7624.175,-11.026,18.756,0
22.02.2022,1909.418,1913.798,1891.268,1898.148,-0.82,1380,1906.298,1913.808,1897.658,1898.968,1260,-3.99,7616.732,-14.84,16.15,1
29.06.2023,1909.548,1912.995,1892.915,1908.625,10.477,1380,1909.418,1913.798,1891.268,1898.148,1380,-0.82,7612.632,-15.65,22.53,0
14.10.2020,1893.325,1912.828,1882.395,1898.205,-10.42,1380,1909.548,1912.995,1892.915,1908.625,1380,10.477,7624.083,-4.37,20.08,0
26.05.2021,1898.155,1912.648,1890.588,1896.078,-2.127,1380,1893.325,1912.828,1882.395,1898.205,1380,-10.42,7586.753,-14.623,30.433,1
01.10.2020,1887.515,1912.028,1884.555,1903.188,7.11,1380,1898.155,1912.648,1890.588,1896.078,1380,-2.127,7597.469,-16.57,22.06,0
15.08.2023,1907.475,1911.525,1896.215,1901.345,-1.843,1379,1887.515,1912.028,1884.555,1903.188,1380,7.11,7587.286,-8.84,27.473,1
23.02.2022,1898.148,1911.458,1889.548,1910.623,9.278,1380,1907.475,1911.525,1896.215,1901.345,1379,-1.843,7616.56,-10.18,15.31,0
27.10.2020,1902.148,1911.348,1897.718,1905.165,-5.458,1380,1898.148,1911.458,1889.548,1910.623,1380,9.278,7609.777,-0.835,21.91,1
26.04.2022,1899.248,1911.108,1895.608,1906.453,1.288,1380,1902.148,1911.348,1897.718,1905.165,1380,-5.458,7616.379,-6.183,13.63,0
28.10.2020,1905.165,1910.768,1869.208,1879.515,-26.938,1380,1899.248,1911.108,1895.608,1906.453,1380,1.288,7612.417,-4.655,15.5,1
31.05.2021,1903.798,1910.545,1902.005,1907.998,28.483,1140,1905.165,1910.768,1869.208,1879.515,1380,-26.938,7564.656,-31.253,41.56,0
05.05.2022,1893.814,1909.633,1872.358,1874.078,-33.92,1380,1903.798,1910.545,1902.005,1907.998,1140,28.483,7624.346,-2.547,8.54,0
03.06.2021,1907.688,1909.498,1865.185,1870.868,-3.21,1380,1893.814,1909.633,1872.358,1874.078,1380,-33.92,7549.883,-35.555,37.275,1
02.06.2021,1898.805,1909.398,1894.228,1907.688,36.82,1380,1907.688,1909.498,1865.185,1870.868,1380,-3.21,7553.239,-38.63,44.313,0
15.10.2020,1898.205,1908.808,1889.438,1906.308,-1.38,1380,1898.805,1909.398,1894.228,1907.688,1380,36.82,7610.119,-1.71,15.17,0
26.10.2020,1898.405,1908.458,1894.785,1902.148,-4.16,1380,1898.205,1908.808,1889.438,1906.308,1380,-1.38,7602.759,-2.5,19.37,0
16.08.2023,1901.365,1907.095,1891.148,1893.165,-8.983,1380,1898.405,1908.458,1894.785,1902.148,1380,-4.16,7603.796,-6.31,13.673,0
27.04.2022,1906.458,1906.898,1881.248,1885.513,-7.652,1380,1901.365,1907.095,1891.148,1893.165,1380,-8.983,7592.773,-13.93,15.947,0
21.12.2020,1882.955,1906.638,1854.955,1878.975,-6.538,1380,1906.458,1906.898,1881.248,1885.513,1380,-7.652,7580.117,-21.385,25.65,1
24.07.2020,1885.618,1906.458,1881.265,1901.098,22.123,1260,1882.955,1906.638,1854.955,1878.975,1380,-6.538,7523.523,-27.663,51.683,1
20.02.2022,1900.818,1906.348,1896.651,1904.758,3.66,60,1885.618,1906.458,1881.265,1901.098,1260,22.123,7574.439,-5.36,25.193,0
28.05.2021,1897.948,1905.798,1882.135,1902.648,-2.11,1260,1900.818,1906.348,1896.651,1904.758,60,3.66,7608.575,-1.59,9.697,0
23.09.2020,1904.148,1905.208,1853.448,1854.818,-47.83,1380,1897.948,1905.798,1882.135,1902.648,1260,-2.11,7588.529,-3.15,23.663,1
30.05.2021,1903.338,1904.748,1902.572,1903.748,48.93,120,1904.148,1905.208,1853.448,1854.818,1380,-47.83,7517.622,-50.39,51.76,0
22.08.2023,1894.655,1904.405,1889.018,1898.475,-5.273,1370,1903.338,1904.748,1902.572,1903.748,120,48.93,7614.406,-1,2.176,1
04.10.2020,1903.828,1904.158,1897.888,1902.915,4.44,120,1894.655,1904.405,1889.018,1898.475,1370,-5.273,7586.553,-5.93,15.387,0
25.10.2020,1903.298,1903.708,1891.135,1898.415,-4.5,120,1903.828,1904.158,1897.888,1902.915,120,4.44,7608.789,-1.243,6.27,0
08.06.2021,1898.618,1903.688,1883.618,1893.285,-5.13,1380,1903.298,1903.708,1891.135,1898.415,120,-4.5,7596.556,-5.293,12.573,1
27.05.2021,1896.025,1903.478,1888.188,1897.908,4.623,1388,1898.618,1903.688,1883.618,1893.285,1380,-5.13,7579.209,-10.403,20.07,0
17.08.2023,1893.165,1903.375,1884.925,1891.195,-6.713,1379,1896.025,1903.478,1888.188,1897.908,1388,4.623,7585.599,-5.57,15.29,0
11.06.2021,1898.164,1902.948,1874.378,1877.048,-14.147,1260,1893.165,1903.375,1884.925,1891.195,1379,-6.713,7572.66,-12.18,18.45,1
18.10.2020,1899.668,1902.838,1898.498,1900.688,23.64,120,1898.164,1902.948,1874.378,1877.048,1260,-14.147,7552.538,-25.9,28.57,0
18.02.2022,1899.903,1902.358,1886.478,1897.768,-2.92,1320,1899.668,1902.838,1898.498,1900.688,120,23.64,7601.692,-2.15,4.34,0
30.09.2020,1896.638,1902.115,1881.238,1887.528,-10.24,1380,1899.903,1902.358,1886.478,1897.768,1320,-2.92,7586.507,-4.59,15.88,1
12.01.2023,1876.875,1901.475,1872.76,1897.955,10.427,1380,1896.638,1902.115,1881.238,1887.528,1380,-10.24,7567.519,-14.587,20.877,1
17.02.2022,1869.808,1901.016,1867.698,1899.878,1.923,1379,1876.875,1901.475,1872.76,1897.955,1380,10.427,7549.065,-3.52,28.715,0
31.12.2020,1895.078,1900.88,1885.308,1897.765,-2.113,1320,1869.808,1901.016,1867.698,1899.878,1379,1.923,7538.4,-1.138,33.318,0
08.10.2020,1886.858,1900.498,1881.938,1895.238,-2.527,1380,1895.078,1900.88,1885.308,1897.765,1320,-2.113,7579.031,-3.115,15.572,1
25.05.2021,1877.358,1900.118,1872.614,1898.188,2.95,1380,1886.858,1900.498,1881.938,1895.238,1380,-2.527,7564.532,-5.26,18.56,0
28.12.2020,1888.088,1900.098,1869.018,1876.605,-21.583,1380,1877.358,1900.118,1872.614,1898.188,1380,2.95,7548.278,-1.93,27.504,1
07.06.2021,1889.198,1900.018,1881.415,1898.658,22.053,1379,1888.088,1900.098,1869.018,1876.605,1380,-21.583,7533.809,-23.493,31.08,0
01.05.2022,1895.635,1899.788,1895.338,1897.118,-1.54,120,1889.198,1900.018,1881.415,1898.658,1379,22.053,7569.289,-1.36,18.603,1
10.06.2021,1888.598,1899.758,1869.668,1898.228,1.11,1379,1895.635,1899.788,1895.338,1897.118,120,-1.54,7587.879,-2.67,4.45,0
29.09.2020,1882.448,1899.235,1875.308,1896.668,-1.56,1380,1888.598,1899.758,1869.668,1898.228,1379,1.11,7556.252,-1.53,30.09,0
16.11.2020,1890.375,1898.928,1864.498,1889.748,-6.92,1380,1882.448,1899.235,1875.308,1896.668,1380,-1.56,7553.659,-2.567,23.927,0
09.06.2021,1893.275,1898.918,1887.238,1888.598,-1.15,1380,1890.375,1898.928,1864.498,1889.748,1380,-6.92,7543.549,-9.18,34.43,1
21.08.2023,1889.955,1898.665,1884.755,1894.655,6.057,1370,1893.275,1898.918,1887.238,1888.598,1380,-1.15,7568.029,-10.32,11.68,0
02.05.2022,1897.118,1898.373,1854.468,1863.098,-31.557,1380,1889.955,1898.665,1884.755,1894.655,1370,6.057,7568.03,-4.01,13.91,1
23.07.2020,1869.925,1898.228,1863.909,1885.708,22.61,1380,1897.118,1898.373,1854.468,1863.098,1380,-31.557,7513.057,-35.275,43.905,1
07.10.2020,1880.065,1897.898,1872.748,1886.868,1.16,1380,1869.925,1898.228,1863.909,1885.708,1380,22.61,7517.77,-12.52,34.319,1
18.08.2023,1891.215,1896.678,1886.675,1889.258,2.39,1260,1880.065,1897.898,1872.748,1886.868,1380,1.16,7537.579,-11.03,25.15,0
13.11.2020,1875.658,1896.658,1873.978,1888.288,-0.97,1320,1891.215,1896.678,1886.675,1889.258,1260,2.39,7563.826,-7.42,10.003,1
28.04.2022,1885.493,1896.608,1871.938,1895.428,7.14,1380,1875.658,1896.658,1873.978,1888.288,1320,-0.97,7534.582,-8.37,22.68,0
17.12.2020,1864.328,1896.118,1861.898,1883.545,-11.883,1380,1885.493,1896.608,1871.938,1895.428,1380,7.14,7549.467,-1.18,24.67,1
04.06.2021,1870.868,1896.098,1855.315,1890.708,7.163,1260,1864.328,1896.118,1861.898,1883.545,1380,-11.883,7505.889,-12.573,34.22,1
02.11.2020,1877.025,1896.058,1873.308,1894.728,4.02,1380,1870.868,1896.098,1855.315,1890.708,1260,7.163,7512.989,-5.39,40.783,1
30.12.2020,1878.638,1895.285,1875.965,1894.978,0.25,1380,1877.025,1896.058,1873.308,1894.728,1380,4.02,7541.119,-1.33,22.75,0
12.03.2023,1872.398,1894.184,1872.398,1877.675,-17.303,120,1878.638,1895.285,1875.965,1894.978,1380,0.25,7544.866,-0.307,19.32,1
04.05.2022,1868.278,1893.998,1861.298,1893.814,16.139,1380,1872.398,1894.184,1872.398,1877.675,120,-17.303,7516.655,-16.509,21.786,0
17.11.2020,1889.738,1893.325,1876.735,1882.535,-11.279,1380,1868.278,1893.998,1861.298,1893.814,1380,16.139,7517.388,-0.184,32.7,1
06.05.2022,1874.063,1892.373,1866.001,1883.148,0.613,1260,1889.738,1893.325,1876.735,1882.535,1380,-11.279,7542.333,-10.79,16.59,1
15.11.2020,1888.138,1891.485,1886.628,1890.395,7.247,60,1874.063,1892.373,1866.001,1883.148,1260,0.613,7515.585,-9.225,26.372,0
06.06.2021,1891.398,1891.398,1888.574,1889.198,-1.197,120,1888.138,1891.485,1886.628,1890.395,60,7.247,7556.646,-1.09,4.857,1
20.08.2023,1889.335,1890.755,1888.685,1889.955,0.757,120,1891.398,1891.398,1888.574,1889.198,120,-1.197,7560.568,-2.2,2.824,0
10.11.2020,1870.728,1890.238,1867.335,1876.498,-13.457,1380,1889.335,1890.755,1888.685,1889.955,120,0.757,7558.73,-0.8,2.07,0
09.02.2023,1874.855,1890.098,1858.855,1862.305,-14.193,1380,1870.728,1890.238,1867.335,1876.498,1380,-13.457,7504.799,-13.74,22.903,1
